transaction_id;transaction_qty;store_id;store_location;product_id;unit_price;product_category;product_type;product_detail;total_price;transaction_datetime;heure;jour_semaine;mois;annee
5706.0;2.0;8.0;Hell's Kitchen;65.0;0.8;Flavours;Sugar free syrup;Sugar Free Vanilla syrup;1.6;2023-01-11 08:31:04;8;Wednesday;1;2023
5707.0;1.0;3.0;Astoria;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;3.5;2023-01-11 08:31:53;8;Wednesday;1;2023
5708.0;1.0;8.0;Hell's Kitchen;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;2.5;2023-01-11 08:31:55;8;Wednesday;1;2023
5709.0;1.0;3.0;Astoria;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;2.5;2023-01-11 08:32:20;8;Wednesday;1;2023
5711.0;1.0;8.0;Hell's Kitchen;28.0;2.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;2.0;2023-01-11 08:33:22;8;Wednesday;1;2023
5712.0;1.0;5.0;Lower Manhattan;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-11 08:35:05;8;Wednesday;1;2023
;1.0;;Lower Manhattan;17.0;9.5;Loose Tea;Chai tea;Morning Sunrise Chai;9.5;2023-01-11 08:35:05;8;Wednesday;1;2023
5714.0;2.0;5.0;Lower Manhattan;39.0;4.25;Coffee;Barista Espresso;Latte Rg;8.5;2023-01-11 08:35:18;8;Wednesday;1;2023
5715.0;1.0;5.0;Lower Manhattan;63.0;0.8;Flavours;Regular syrup;Carmel syrup;0.8;2023-01-11 08:35:18;8;Wednesday;1;2023
5716.0;1.0;5.0;Lower Manhattan;70.0;3.25;Bakery;Scone;Cranberry Scone;3.25;2023-01-11 08:35:18;8;Wednesday;1;2023
5717.0;2.0;3.0;Astoria;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;5.1;2023-01-11 08:35:46;8;Wednesday;1;2023
5718.0;2.0;8.0;Hell's Kitchen;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;7.5;2023-01-11 08:35:57;8;Wednesday;1;2023
5719.0;1.0;5.0;Lower Manhattan;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-11 08:35:59;8;Wednesday;1;2023
5720.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-11 08:36:47;8;Wednesday;1;2023
5721.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-11 08:36:47;8;Wednesday;1;2023
5722.0;2.0;5.0;Lower Manhattan;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;5.0;2023-01-11 08:38:07;8;Wednesday;1;2023
5723.0;1.0;5.0;Lower Manhattan;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-11 08:38:20;8;Wednesday;1;2023
5724.0;2.0;5.0;Lower Manhattan;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;1.6;2023-01-11 08:38:20;8;Wednesday;1;2023
5725.0;2.0;5.0;Lower Manhattan;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;7.5;2023-01-11 08:39:51;8;Wednesday;1;2023
5726.0;2.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-11 08:40:37;8;Wednesday;1;2023
5727.0;2.0;5.0;Lower Manhattan;40.0;3.75;Coffee;Barista Espresso;Cappuccino;7.5;2023-01-11 08:43:28;8;Wednesday;1;2023
5728.0;1.0;5.0;Lower Manhattan;64.0;0.8;Flavours;Regular syrup;Hazelnut syrup;0.8;2023-01-11 08:43:28;8;Wednesday;1;2023
5729.0;1.0;5.0;Lower Manhattan;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;2.2;2023-01-11 08:44:48;8;Wednesday;1;2023
5730.0;1.0;8.0;Hell's Kitchen;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-11 08:46:12;8;Wednesday;1;2023
5731.0;2.0;3.0;Astoria;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;6.0;2023-01-11 08:47:21;8;Wednesday;1;2023
5732.0;1.0;3.0;Astoria;30.0;3.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;3.0;2023-01-11 08:47:43;8;Wednesday;1;2023
5733.0;1.0;;Astoria;;4.5;Bakery;Scone;Scottish Cream Scone ;4.5;2023-01-11 08:47:43;8;Wednesday;1;2023
5734.0;2.0;5.0;Lower Manhattan;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;6.0;2023-01-11 08:47:52;8;Wednesday;1;2023
5735.0;1.0;8.0;Hell's Kitchen;44.0;2.5;Tea;Brewed herbal tea;Peppermint Rg;2.5;2023-01-11 08:48:14;8;Wednesday;1;2023
5736.0;2.0;3.0;Astoria;43.0;3.0;Tea;Brewed herbal tea;Lemon Grass Lg;6.0;2023-01-11 08:50:22;8;Wednesday;1;2023
5737.0;1.0;3.0;Astoria;73.0;3.75;Bakery;Pastry;Almond Croissant;3.75;2023-01-11 08:50:22;8;Wednesday;1;2023
5738.0;1.0;5.0;Lower Manhattan;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;3.1;2023-01-11 08:52:10;8;Wednesday;1;2023
5739.0;1.0;3.0;Astoria;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;3.0;2023-01-11 08:52:14;8;Wednesday;1;2023
5740.0;2.0;8.0;Hell's Kitchen;37.0;3.0;Coffee;Barista Espresso;Espresso shot;6.0;2023-01-11 08:53:06;8;Wednesday;1;2023
5741.0;1.0;8.0;Hell's Kitchen;63.0;0.8;Flavours;Regular syrup;Carmel syrup;0.8;2023-01-11 08:53:06;8;Wednesday;1;2023
5742.0;2.0;8.0;Hell's Kitchen;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;6.2;2023-01-11 08:54:00;8;Wednesday;1;2023
5743.0;1.0;8.0;Hell's Kitchen;77.0;3.0;Bakery;Scone;Oatmeal Scone;3.0;2023-01-11 08:54:00;8;Wednesday;1;2023
5744.0;1.0;8.0;Hell's Kitchen;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-11 08:54:15;8;Wednesday;1;2023
5745.0;2.0;8.0;Hell's Kitchen;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;1.6;2023-01-11 08:54:15;8;Wednesday;1;2023
5746.0;1.0;8.0;Hell's Kitchen;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-11 08:54:15;8;Wednesday;1;2023
5747.0;1.0;3.0;Astoria;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-11 08:55:32;8;Wednesday;1;2023
5748.0;1.0;5.0;Lower Manhattan;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-11 08:57:27;8;Wednesday;1;2023
5749.0;1.0;5.0;Lower Manhattan;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-11 08:57:27;8;Wednesday;1;2023
5750.0;1.0;3.0;Astoria;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-11 08:58:44;8;Wednesday;1;2023
5751.0;2.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;6.0;2023-01-11 09:00:30;9;Wednesday;1;2023
5752.0;2.0;3.0;Astoria;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;8.0;2023-01-11 09:00:40;9;Wednesday;1;2023
5753.0;1.0;5.0;Lower Manhattan;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-11 09:04:04;9;Wednesday;1;2023
5754.0;1.0;8.0;Hell's Kitchen;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-11 09:05:37;9;Wednesday;1;2023
5755.0;1.0;8.0;Hell's Kitchen;69.0;3.25;Bakery;Biscotti;Hazelnut Biscotti;3.25;2023-01-11 09:05:37;9;Wednesday;1;2023
5756.0;2.0;8.0;Hell's Kitchen;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;7.0;2023-01-11 09:06:05;9;Wednesday;1;2023
5757.0;1.0;8.0;Hell's Kitchen;54.0;2.5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;2.5;2023-01-11 09:06:08;9;Wednesday;1;2023
5758.0;1.0;8.0;Hell's Kitchen;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-11 09:06:08;9;Wednesday;1;2023
5759.0;1.0;5.0;Lower Manhattan;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-11 09:07:45;9;Wednesday;1;2023
5760.0;1.0;8.0;Hell's Kitchen;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-11 09:07:51;9;Wednesday;1;2023
5761.0;1.0;8.0;Hell's Kitchen;74.0;3.5;Bakery;Biscotti;Ginger Biscotti;3.5;2023-01-11 09:07:51;9;Wednesday;1;2023
5763.0;2.0;3.0;Astoria;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;5.0;2023-01-11 09:09:26;9;Wednesday;1;2023
5764.0;1.0;3.0;Astoria;77.0;3.0;Bakery;Scone;Oatmeal Scone;3.0;2023-01-11 09:09:26;9;Wednesday;1;2023
5765.0;2.0;3.0;Astoria;39.0;4.25;Coffee;Barista Espresso;Latte Rg;8.5;2023-01-11 09:10:20;9;Wednesday;1;2023
5766.0;1.0;3.0;Astoria;65.0;0.8;Flavours;Sugar free syrup;Sugar Free Vanilla syrup;0.8;2023-01-11 09:10:20;9;Wednesday;1;2023
5767.0;1.0;5.0;Lower Manhattan;54.0;2.5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;2.5;2023-01-11 09:16:17;9;Wednesday;1;2023
5768.0;1.0;8.0;Hell's Kitchen;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-11 09:17:21;9;Wednesday;1;2023
5769.0;2.0;3.0;Astoria;42.0;2.5;Tea;Brewed herbal tea;Lemon Grass Rg;5.0;2023-01-11 09:18:29;9;Wednesday;1;2023
5770.0;1.0;5.0;Lower Manhattan;58.0;3.5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;3.5;2023-01-11 09:23:51;9;Wednesday;1;2023
5771.0;2.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-11 09:24:14;9;Wednesday;1;2023
5772.0;1.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-11 09:24:56;9;Wednesday;1;2023
5773.0;2.0;8.0;Hell's Kitchen;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-11 09:25:29;9;Wednesday;1;2023
5774.0;1.0;3.0;Astoria;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-11 09:25:33;9;Wednesday;1;2023
5776.0;1.0;3.0;Astoria;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;3.1;2023-01-11 09:27:44;9;Wednesday;1;2023
5777.0;1.0;5.0;Lower Manhattan;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;2.5;2023-01-11 09:27:59;9;Wednesday;1;2023
5778.0;1.0;3.0;Astoria;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;3.0;2023-01-11 09:28:30;9;Wednesday;1;2023
5779.0;1.0;3.0;Astoria;75.0;3.5;Bakery;Pastry;Croissant;3.5;2023-01-11 09:28:30;9;Wednesday;1;2023
5780.0;2.0;3.0;Astoria;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;4.4;2023-01-11 09:29:39;9;Wednesday;1;2023
5781.0;1.0;3.0;Astoria;28.0;2.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;2.0;2023-01-11 09:30:27;9;Wednesday;1;2023
5782.0;1.0;5.0;Lower Manhattan;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-11 09:30:37;9;Wednesday;1;2023
5783.0;2.0;5.0;Lower Manhattan;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;7.5;2023-01-11 09:32:21;9;Wednesday;1;2023
5784.0;1.0;8.0;Hell's Kitchen;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-11 09:32:36;9;Wednesday;1;2023
5785.0;2.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;7.5;2023-01-11 09:34:01;9;Wednesday;1;2023
5786.0;1.0;3.0;Astoria;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;3.5;2023-01-11 09:34:56;9;Wednesday;1;2023
5788.0;2.0;3.0;Astoria;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;7.0;2023-01-11 09:35:11;9;Wednesday;1;2023
5789.0;1.0;5.0;Lower Manhattan;37.0;3.0;Coffee;Barista Espresso;Espresso shot;3.0;2023-01-11 09:36:36;9;Wednesday;1;2023
5790.0;1.0;5.0;Lower Manhattan;65.0;0.8;Flavours;Sugar free syrup;Sugar Free Vanilla syrup;0.8;2023-01-11 09:36:36;9;Wednesday;1;2023
5791.0;1.0;8.0;Hell's Kitchen;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-11 09:39:06;9;Wednesday;1;2023
5792.0;2.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-11 09:39:26;9;Wednesday;1;2023
5793.0;2.0;8.0;Hell's Kitchen;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;6.0;2023-01-11 09:42:17;9;Wednesday;1;2023
5794.0;2.0;8.0;Hell's Kitchen;38.0;3.75;Coffee;Barista Espresso;Latte;7.5;2023-01-11 09:46:42;9;Wednesday;1;2023
5795.0;2.0;8.0;Hell's Kitchen;63.0;0.8;Flavours;Regular syrup;Carmel syrup;1.6;2023-01-11 09:46:42;9;Wednesday;1;2023
5796.0;2.0;3.0;Astoria;37.0;3.0;Coffee;Barista Espresso;Espresso shot;6.0;2023-01-11 09:47:31;9;Wednesday;1;2023
5797.0;1.0;3.0;Astoria;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;0.8;2023-01-11 09:47:31;9;Wednesday;1;2023
5798.0;2.0;3.0;Astoria;39.0;4.25;Coffee;Barista Espresso;Latte Rg;8.5;2023-01-11 09:48:27;9;Wednesday;1;2023
5799.0;2.0;3.0;Astoria;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;1.6;2023-01-11 09:48:27;9;Wednesday;1;2023
5800.0;1.0;3.0;Astoria;61.0;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;4.75;2023-01-11 09:48:33;9;Wednesday;1;2023
5801.0;1.0;5.0;Lower Manhattan;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;2.5;2023-01-11 09:51:57;9;Wednesday;1;2023
5802.0;1.0;8.0;Hell's Kitchen;38.0;3.75;Coffee;Barista Espresso;Latte;3.75;2023-01-11 09:52:03;9;Wednesday;1;2023
5803.0;1.0;8.0;Hell's Kitchen;63.0;0.8;Flavours;Regular syrup;Carmel syrup;0.8;2023-01-11 09:52:03;9;Wednesday;1;2023
5804.0;1.0;5.0;Lower Manhattan;58.0;3.5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;3.5;2023-01-11 09:52:51;9;Wednesday;1;2023
5806.0;1.0;5.0;Lower Manhattan;70.0;3.25;Bakery;Scone;Cranberry Scone;3.25;2023-01-11 09:54:07;9;Wednesday;1;2023
5807.0;1.0;5.0;Lower Manhattan;30.0;3.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;3.0;2023-01-11 09:54:45;9;Wednesday;1;2023
5808.0;1.0;5.0;Lower Manhattan;75.0;3.5;Bakery;Pastry;Croissant;3.5;2023-01-11 09:54:45;9;Wednesday;1;2023
5809.0;2.0;5.0;Lower Manhattan;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;6.0;2023-01-11 09:57:08;9;Wednesday;1;2023
5810.0;2.0;8.0;Hell's Kitchen;35.0;3.1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;6.2;2023-01-11 09:57:08;9;Wednesday;1;2023
5811.0;1.0;8.0;Hell's Kitchen;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;4.5;2023-01-11 09:57:14;9;Wednesday;1;2023
5813.0;1.0;5.0;Lower Manhattan;45.0;3.0;Tea;Brewed herbal tea;Peppermint Lg;3.0;2023-01-11 09:58:07;9;Wednesday;1;2023
5814.0;1.0;5.0;Lower Manhattan;69.0;3.25;Bakery;Biscotti;Hazelnut Biscotti;3.25;2023-01-11 09:58:07;9;Wednesday;1;2023
5815.0;2.0;5.0;Lower Manhattan;46.0;2.5;Tea;Brewed Green tea;Serenity Green Tea Rg;5.0;2023-01-11 09:58:26;9;Wednesday;1;2023
5816.0;1.0;5.0;Lower Manhattan;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-11 09:58:26;9;Wednesday;1;2023
5817.0;1.0;3.0;Astoria;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;2.2;2023-01-11 09:59:20;9;Wednesday;1;2023
5818.0;1.0;3.0;Astoria;48.0;2.5;Tea;Brewed Black tea;English Breakfast Rg;2.5;2023-01-11 10:02:39;10;Wednesday;1;2023
5819.0;1.0;8.0;Hell's Kitchen;47.0;3.0;Tea;Brewed Green tea;Serenity Green Tea Lg;3.0;2023-01-11 10:02:42;10;Wednesday;1;2023
5820.0;1.0;8.0;Hell's Kitchen;78.0;4.5;Bakery;Scone;Scottish Cream Scone ;4.5;2023-01-11 10:02:42;10;Wednesday;1;2023
5821.0;2.0;3.0;Astoria;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;6.0;2023-01-11 10:03:08;10;Wednesday;1;2023
5822.0;1.0;3.0;Astoria;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;3.5;2023-01-11 10:03:42;10;Wednesday;1;2023
5823.0;1.0;3.0;Astoria;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;3.0;2023-01-11 10:03:45;10;Wednesday;1;2023
5824.0;2.0;8.0;Hell's Kitchen;56.0;2.55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;5.1;2023-01-11 10:04:07;10;Wednesday;1;2023
5825.0;1.0;8.0;Hell's Kitchen;20.0;7.6;Packaged Chocolate;Organic Chocolate;Sustainably Grown Organic;7.6;2023-01-11 10:04:07;10;Wednesday;1;2023
5827.0;2.0;3.0;Astoria;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;5.0;2023-01-11 10:04:24;10;Wednesday;1;2023
5828.0;2.0;5.0;Lower Manhattan;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;7.5;2023-01-11 10:08:46;10;Wednesday;1;2023
5829.0;2.0;3.0;Astoria;50.0;2.5;Tea;Brewed Black tea;Earl Grey Rg;5.0;2023-01-11 10:09:48;10;Wednesday;1;2023
5830.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-11 10:09:48;10;Wednesday;1;2023
5831.0;2.0;3.0;Astoria;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;7.5;2023-01-11 10:11:50;10;Wednesday;1;2023
5833.0;2.0;3.0;Astoria;31.0;2.2;Coffee;Gourmet brewed coffee;Ethiopia Sm;4.4;2023-01-11 10:12:12;10;Wednesday;1;2023
5834.0;1.0;3.0;Astoria;83.0;14.0;Branded;Housewares;I Need My Bean! Latte cup;14.0;2023-01-11 10:12:12;10;Wednesday;1;2023
5835.0;2.0;3.0;Astoria;37.0;3.0;Coffee;Barista Espresso;Espresso shot;6.0;2023-01-11 10:16:19;10;Wednesday;1;2023
5836.0;2.0;3.0;Astoria;64.0;0.8;Flavours;Regular syrup;Hazelnut syrup;1.6;2023-01-11 10:16:19;10;Wednesday;1;2023
5837.0;2.0;3.0;Astoria;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-11 10:16:48;10;Wednesday;1;2023
5838.0;1.0;3.0;Astoria;24.0;3.0;Coffee;Drip coffee;Our Old Time Diner Blend Lg;3.0;2023-01-11 10:17:55;10;Wednesday;1;2023
5839.0;1.0;8.0;Hell's Kitchen;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;2.5;2023-01-11 10:18:03;10;Wednesday;1;2023
5840.0;2.0;3.0;Astoria;38.0;3.75;Coffee;Barista Espresso;Latte;7.5;2023-01-11 10:18:37;10;Wednesday;1;2023
5841.0;1.0;3.0;Astoria;17.0;9.5;Loose Tea;Chai tea;Morning Sunrise Chai;9.5;2023-01-11 10:18:37;10;Wednesday;1;2023
5842.0;1.0;8.0;Hell's Kitchen;36.0;3.75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;3.75;2023-01-11 10:19:07;10;Wednesday;1;2023
5843.0;1.0;8.0;Hell's Kitchen;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;4.5;2023-01-11 10:19:16;10;Wednesday;1;2023
5844.0;1.0;8.0;Hell's Kitchen;70.0;3.25;Bakery;Scone;Cranberry Scone;3.25;2023-01-11 10:19:16;10;Wednesday;1;2023
5845.0;2.0;8.0;Hell's Kitchen;57.0;3.1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;6.2;2023-01-11 10:20:31;10;Wednesday;1;2023
5846.0;1.0;;Astoria;;3.0;Tea;Brewed Black tea;English Breakfast Lg;3.0;2023-01-11 10:20:34;10;Wednesday;1;2023
5847.0;2.0;8.0;Hell's Kitchen;34.0;2.45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;4.9;2023-01-11 10:22:34;10;Wednesday;1;2023
5848.0;2.0;3.0;Astoria;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;6.0;2023-01-11 10:23:39;10;Wednesday;1;2023
5849.0;1.0;8.0;Hell's Kitchen;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;2.2;2023-01-11 10:24:35;10;Wednesday;1;2023
5850.0;1.0;5.0;Lower Manhattan;37.0;3.0;Coffee;Barista Espresso;Espresso shot;3.0;2023-01-11 10:26:58;10;Wednesday;1;2023
5851.0;2.0;5.0;Lower Manhattan;64.0;0.8;Flavours;Regular syrup;Hazelnut syrup;1.6;2023-01-11 10:26:58;10;Wednesday;1;2023
5852.0;2.0;8.0;Hell's Kitchen;38.0;3.75;Coffee;Barista Espresso;Latte;7.5;2023-01-11 10:27:13;10;Wednesday;1;2023
5853.0;2.0;8.0;Hell's Kitchen;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;1.6;2023-01-11 10:27:13;10;Wednesday;1;2023
5854.0;1.0;8.0;Hell's Kitchen;70.0;3.25;Bakery;Scone;Cranberry Scone;3.25;2023-01-11 10:27:13;10;Wednesday;1;2023
5855.0;2.0;3.0;Astoria;53.0;3.0;Tea;Brewed Chai tea;Traditional Blend Chai Lg;6.0;2023-01-11 10:27:19;10;Wednesday;1;2023
5856.0;1.0;3.0;Astoria;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-11 10:27:19;10;Wednesday;1;2023
5857.0;2.0;8.0;Hell's Kitchen;49.0;3.0;Tea;Brewed Black tea;English Breakfast Lg;6.0;2023-01-11 10:29:58;10;Wednesday;1;2023
5858.0;1.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-11 10:30:03;10;Wednesday;1;2023
5859.0;2.0;3.0;Astoria;26.0;3.0;Coffee;Organic brewed coffee;Brazilian Rg;6.0;2023-01-11 10:32:02;10;Wednesday;1;2023
5860.0;1.0;3.0;Astoria;42.0;2.5;Tea;Brewed herbal tea;Lemon Grass Rg;2.5;2023-01-11 10:33:11;10;Wednesday;1;2023
5861.0;1.0;5.0;Lower Manhattan;37.0;3.0;Coffee;Barista Espresso;Espresso shot;3.0;2023-01-11 10:35:22;10;Wednesday;1;2023
5862.0;2.0;5.0;Lower Manhattan;65.0;0.8;Flavours;Sugar free syrup;Sugar Free Vanilla syrup;1.6;2023-01-11 10:35:22;10;Wednesday;1;2023
5863.0;2.0;8.0;Hell's Kitchen;27.0;3.5;Coffee;Organic brewed coffee;Brazilian Lg;7.0;2023-01-11 10:36:14;10;Wednesday;1;2023
5864.0;1.0;3.0;Astoria;59.0;4.5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;4.5;2023-01-11 10:36:16;10;Wednesday;1;2023
5865.0;2.0;8.0;Hell's Kitchen;54.0;2.5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;5.0;2023-01-11 10:37:11;10;Wednesday;1;2023
5866.0;1.0;3.0;Astoria;39.0;4.25;Coffee;Barista Espresso;Latte Rg;4.25;2023-01-11 10:39:06;10;Wednesday;1;2023
5867.0;1.0;3.0;Astoria;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;0.8;2023-01-11 10:39:06;10;Wednesday;1;2023
5869.0;1.0;3.0;Astoria;72.0;3.25;Bakery;Scone;Ginger Scone;3.25;2023-01-11 10:39:10;10;Wednesday;1;2023
5870.0;2.0;8.0;Hell's Kitchen;55.0;4.0;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;8.0;2023-01-11 10:40:48;10;Wednesday;1;2023
5871.0;1.0;5.0;Lower Manhattan;30.0;3.0;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;3.0;2023-01-11 10:41:04;10;Wednesday;1;2023
5872.0;1.0;5.0;Lower Manhattan;71.0;3.75;Bakery;Pastry;Chocolate Croissant;3.75;2023-01-11 10:42:00;10;Wednesday;1;2023
5873.0;2.0;8.0;Hell's Kitchen;32.0;3.0;Coffee;Gourmet brewed coffee;Ethiopia Rg;6.0;2023-01-11 10:42:41;10;Wednesday;1;2023
5874.0;1.0;3.0;Astoria;60.0;3.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;3.75;2023-01-11 10:42:47;10;Wednesday;1;2023
5875.0;2.0;8.0;Hell's Kitchen;25.0;2.2;Coffee;Organic brewed coffee;Brazilian Sm;4.4;2023-01-11 10:43:56;10;Wednesday;1;2023
5876.0;2.0;5.0;Lower Manhattan;33.0;3.5;Coffee;Gourmet brewed coffee;Ethiopia Lg;7.0;2023-01-11 10:43:57;10;Wednesday;1;2023
5877.0;2.0;8.0;Hell's Kitchen;42.0;2.5;Tea;Brewed herbal tea;Lemon Grass Rg;5.0;2023-01-11 10:46:04;10;Wednesday;1;2023
5878.0;1.0;8.0;Hell's Kitchen;82.0;12.0;Branded;Housewares;I Need My Bean! Diner mug;12.0;2023-01-11 10:46:04;10;Wednesday;1;2023
5879.0;2.0;8.0;Hell's Kitchen;41.0;4.25;Coffee;Barista Espresso;Cappuccino Lg;8.5;2023-01-11 10:47:43;10;Wednesday;1;2023
5880.0;1.0;8.0;Hell's Kitchen;84.0;0.8;Flavours;Regular syrup;Chocolate syrup;0.8;2023-01-11 10:47:43;10;Wednesday;1;2023
5881.0;2.0;5.0;Lower Manhattan;23.0;2.5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;5.0;2023-01-11 10:48:15;10;Wednesday;1;2023
