transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
6146.0,12/01/2023,06:53:58,2.0,8.0,Hell's Kitchen,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
6147.0,12/01/2023,06:54:10,1.0,,Hell's Kitchen,,,Tea,Brewed herbal tea,Peppermint Rg
6148.0,12/01/2023,06:54:30,1.0,8.0,Hell's Kitchen,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6149.0,12/01/2023,06:54:41,2.0,5.0,Lower Manhattan,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
6150.0,12/01/2023,06:54:41,1.0,5.0,Lower Manhattan,72.0,3.25,Bakery,Scone,Ginger Scone
6151.0,12/01/2023,06:55:32,1.0,5.0,Lower Manhattan,40.0,3.75,Coffee,Barista Espresso,Cappuccino
6152.0,12/01/2023,06:55:32,2.0,5.0,Lower Manhattan,63.0,0.8,Flavours,Regular syrup,Carmel syrup
6153.0,12/01/2023,06:56:13,1.0,8.0,Hell's Kitchen,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
6154.0,12/01/2023,06:56:13,2.0,8.0,Hell's Kitchen,84.0,0.8,Flavours,Regular syrup,Chocolate syrup
6155.0,12/01/2023,06:57:55,1.0,5.0,Lower Manhattan,37.0,3.0,Coffee,Barista Espresso,Espresso shot
6156.0,12/01/2023,06:57:55,3.0,5.0,Lower Manhattan,65.0,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
6157.0,12/01/2023,06:57:55,1.0,5.0,Lower Manhattan,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
6158.0,12/01/2023,07:01:08,1.0,8.0,Hell's Kitchen,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
6159.0,12/01/2023,07:02:13,2.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6160.0,12/01/2023,07:05:37,2.0,5.0,Lower Manhattan,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
6161.0,12/01/2023,07:05:37,1.0,5.0,Lower Manhattan,70.0,3.25,Bakery,Scone,Cranberry Scone
6162.0,12/01/2023,07:05:53,2.0,5.0,Lower Manhattan,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
6163.0,12/01/2023,07:06:05,2.0,8.0,Hell's Kitchen,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
6164.0,12/01/2023,07:06:05,1.0,8.0,Hell's Kitchen,73.0,3.75,Bakery,Pastry,Almond Croissant
6165.0,12/01/2023,07:06:10,1.0,8.0,Hell's Kitchen,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
6166.0,12/01/2023,07:07:53,1.0,5.0,Lower Manhattan,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6167.0,12/01/2023,07:09:03,1.0,8.0,Hell's Kitchen,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6168.0,12/01/2023,07:09:04,1.0,5.0,Lower Manhattan,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
6169.0,12/01/2023,07:09:04,1.0,5.0,Lower Manhattan,73.0,3.75,Bakery,Pastry,Almond Croissant
6170.0,12/01/2023,07:09:18,2.0,3.0,Astoria,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6171.0,12/01/2023,07:09:53,,,Lower Manhattan,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
6172.0,12/01/2023,07:10:04,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6173.0,12/01/2023,07:10:05,2.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6174.0,12/01/2023,07:11:22,1.0,5.0,Lower Manhattan,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
6175.0,12/01/2023,07:12:08,1.0,5.0,Lower Manhattan,40.0,3.75,Coffee,Barista Espresso,Cappuccino
6176.0,12/01/2023,07:12:08,3.0,5.0,Lower Manhattan,64.0,0.8,Flavours,Regular syrup,Hazelnut syrup
6177.0,12/01/2023,07:13:28,2.0,8.0,Hell's Kitchen,38.0,3.75,Coffee,Barista Espresso,Latte
6178.0,12/01/2023,07:13:28,2.0,8.0,Hell's Kitchen,63.0,0.8,Flavours,Regular syrup,Carmel syrup
6179.0,12/01/2023,07:14:03,2.0,3.0,Astoria,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
6180.0,12/01/2023,07:15:19,1.0,3.0,Astoria,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
6181.0,12/01/2023,07:16:09,1.0,3.0,Astoria,11.0,8.95,Loose Tea,Herbal tea,Lemon Grass
6182.0,12/01/2023,07:17:01,1.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
6183.0,12/01/2023,07:18:29,1.0,8.0,Hell's Kitchen,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
6184.0,12/01/2023,07:20:26,1.0,8.0,Hell's Kitchen,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
6185.0,12/01/2023,07:20:56,1.0,5.0,Lower Manhattan,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
6186.0,12/01/2023,07:22:47,1.0,5.0,Lower Manhattan,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6187.0,12/01/2023,07:23:54,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6188.0,12/01/2023,07:25:33,1.0,5.0,Lower Manhattan,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
6189.0,12/01/2023,07:25:39,2.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
6190.0,12/01/2023,07:25:59,2.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6191.0,12/01/2023,07:26:35,1.0,3.0,Astoria,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6192.0,12/01/2023,07:27:53,2.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6193.0,12/01/2023,07:28:53,1.0,3.0,Astoria,75.0,3.5,Bakery,Pastry,Croissant
6194.0,12/01/2023,07:29:25,2.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6195.0,12/01/2023,07:32:51,1.0,8.0,Hell's Kitchen,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6196.0,12/01/2023,07:34:44,1.0,5.0,Lower Manhattan,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
6197.0,12/01/2023,07:36:17,1.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
6198.0,12/01/2023,07:36:17,2.0,5.0,Lower Manhattan,63.0,0.8,Flavours,Regular syrup,Carmel syrup
6199.0,12/01/2023,07:37:25,2.0,5.0,Lower Manhattan,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
6200.0,12/01/2023,07:37:25,1.0,5.0,Lower Manhattan,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6201.0,12/01/2023,07:37:49,2.0,8.0,Hell's Kitchen,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6202.0,12/01/2023,07:38:21,1.0,8.0,Hell's Kitchen,44.0,2.5,Tea,Brewed herbal tea,Peppermint Rg
6203.0,12/01/2023,07:40:57,2.0,3.0,Astoria,30.0,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
6204.0,12/01/2023,07:41:34,1.0,8.0,Hell's Kitchen,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6205.0,12/01/2023,07:41:34,1.0,8.0,Hell's Kitchen,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6206.0,12/01/2023,07:45:21,2.0,5.0,Lower Manhattan,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
6207.0,12/01/2023,07:45:28,1.0,8.0,Hell's Kitchen,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
6208.0,12/01/2023,07:46:43,2.0,5.0,Lower Manhattan,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
6209.0,12/01/2023,07:46:43,1.0,5.0,Lower Manhattan,79.0,3.75,Bakery,Scone,Jumbo Savory Scone
6210.0,12/01/2023,07:49:08,2.0,8.0,Hell's Kitchen,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
6211.0,12/01/2023,07:49:17,1.0,8.0,Hell's Kitchen,87.0,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
6212.0,12/01/2023,07:49:43,1.0,5.0,Lower Manhattan,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
6213.0,12/01/2023,07:49:43,1.0,5.0,Lower Manhattan,77.0,3.0,Bakery,Scone,Oatmeal Scone
6214.0,12/01/2023,07:49:59,1.0,3.0,Astoria,74.0,3.5,Bakery,Biscotti,Ginger Biscotti
6215.0,12/01/2023,07:51:29,2.0,5.0,Lower Manhattan,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
6216.0,12/01/2023,07:53:18,1.0,5.0,Lower Manhattan,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
6217.0,12/01/2023,07:54:11,2.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
6218.0,12/01/2023,07:55:33,2.0,5.0,Lower Manhattan,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
6219.0,12/01/2023,07:56:16,2.0,8.0,Hell's Kitchen,50.0,2.5,Tea,Brewed Black tea,Earl Grey Rg
6220.0,12/01/2023,07:57:26,1.0,8.0,Hell's Kitchen,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6221.0,12/01/2023,07:59:45,1.0,3.0,Astoria,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
6222.0,12/01/2023,08:00:33,2.0,5.0,Lower Manhattan,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
6223.0,12/01/2023,08:01:15,2.0,8.0,Hell's Kitchen,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
6224.0,12/01/2023,08:01:15,1.0,8.0,Hell's Kitchen,78.0,4.5,Bakery,Scone,Scottish Cream Scone 
6225.0,12/01/2023,08:03:48,1.0,8.0,Hell's Kitchen,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6226.0,12/01/2023,08:03:48,1.0,8.0,Hell's Kitchen,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6227.0,12/01/2023,08:03:48,1.0,8.0,Hell's Kitchen,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6228.0,12/01/2023,08:04:46,1.0,8.0,Hell's Kitchen,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
6229.0,12/01/2023,08:04:51,2.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
6230.0,12/01/2023,08:04:51,2.0,5.0,Lower Manhattan,63.0,0.8,Flavours,Regular syrup,Carmel syrup
6231.0,12/01/2023,08:05:21,1.0,3.0,Astoria,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
6232.0,12/01/2023,08:06:04,2.0,5.0,Lower Manhattan,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
6233.0,12/01/2023,08:13:50,2.0,8.0,Hell's Kitchen,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6234.0,12/01/2023,08:14:28,2.0,3.0,Astoria,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
6235.0,12/01/2023,08:14:57,1.0,3.0,Astoria,20.0,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
6236.0,12/01/2023,08:15:23,2.0,8.0,Hell's Kitchen,33.0,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
6237.0,12/01/2023,08:17:03,2.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
6238.0,12/01/2023,08:17:52,1.0,5.0,Lower Manhattan,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
6239.0,12/01/2023,08:18:14,2.0,5.0,Lower Manhattan,37.0,3.0,Coffee,Barista Espresso,Espresso shot
6240.0,12/01/2023,08:18:14,1.0,5.0,Lower Manhattan,64.0,0.8,Flavours,Regular syrup,Hazelnut syrup
6241.0,12/01/2023,08:18:24,1.0,8.0,Hell's Kitchen,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
6242.0,12/01/2023,08:18:38,2.0,5.0,Lower Manhattan,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
6243.0,12/01/2023,08:19:48,1.0,8.0,Hell's Kitchen,22.0,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
6244.0,12/01/2023,08:20:24,1.0,3.0,Astoria,74.0,3.5,Bakery,Biscotti,Ginger Biscotti
6245.0,12/01/2023,08:20:56,2.0,8.0,Hell's Kitchen,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6246.0,12/01/2023,08:22:24,1.0,5.0,Lower Manhattan,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
6247.0,12/01/2023,08:24:09,2.0,8.0,Hell's Kitchen,39.0,4.25,Coffee,Barista Espresso,Latte Rg
6248.0,12/01/2023,08:24:09,1.0,8.0,Hell's Kitchen,65.0,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
6249.0,12/01/2023,08:26:12,1.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6250.0,12/01/2023,08:28:27,1.0,8.0,Hell's Kitchen,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
6251.0,12/01/2023,08:31:34,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6252.0,12/01/2023,08:31:46,1.0,3.0,Astoria,47.0,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
6253.0,12/01/2023,08:32:50,1.0,8.0,Hell's Kitchen,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6254.0,12/01/2023,08:32:54,2.0,3.0,Astoria,63.0,0.8,Flavours,Regular syrup,Carmel syrup
6255.0,12/01/2023,08:32:54,2.0,3.0,Astoria,39.0,4.25,Coffee,Barista Espresso,Latte Rg
6256.0,12/01/2023,08:32:54,1.0,3.0,Astoria,4.0,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
6257.0,12/01/2023,08:33:16,1.0,3.0,Astoria,73.0,3.75,Bakery,Pastry,Almond Croissant
6258.0,12/01/2023,08:34:27,2.0,8.0,Hell's Kitchen,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
6259.0,12/01/2023,08:35:03,1.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
6260.0,12/01/2023,08:36:58,2.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
6261.0,12/01/2023,08:37:54,2.0,3.0,Astoria,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6262.0,12/01/2023,08:39:52,2.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6263.0,12/01/2023,08:39:52,1.0,5.0,Lower Manhattan,69.0,3.25,Bakery,Biscotti,Hazelnut Biscotti
6264.0,12/01/2023,08:41:34,1.0,3.0,Astoria,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6265.0,12/01/2023,08:43:14,2.0,8.0,Hell's Kitchen,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
6266.0,12/01/2023,08:43:29,1.0,3.0,Astoria,12.0,8.95,Loose Tea,Herbal tea,Peppermint
6267.0,12/01/2023,08:45:07,1.0,3.0,Astoria,84.0,0.8,Flavours,Regular syrup,Chocolate syrup
6268.0,12/01/2023,08:45:07,1.0,3.0,Astoria,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
6269.0,12/01/2023,08:47:16,1.0,8.0,Hell's Kitchen,46.0,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
6270.0,12/01/2023,08:48:11,1.0,3.0,Astoria,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6271.0,12/01/2023,08:48:35,2.0,5.0,Lower Manhattan,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6272.0,12/01/2023,08:49:08,1.0,3.0,Astoria,72.0,3.25,Bakery,Scone,Ginger Scone
6273.0,12/01/2023,08:49:11,2.0,5.0,Lower Manhattan,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
6274.0,12/01/2023,08:50:17,1.0,5.0,Lower Manhattan,40.0,3.75,Coffee,Barista Espresso,Cappuccino
6275.0,12/01/2023,08:50:17,2.0,5.0,Lower Manhattan,84.0,0.8,Flavours,Regular syrup,Chocolate syrup
6276.0,12/01/2023,08:54:16,2.0,5.0,Lower Manhattan,39.0,4.25,Coffee,Barista Espresso,Latte Rg
6277.0,12/01/2023,08:54:16,1.0,5.0,Lower Manhattan,64.0,0.8,Flavours,Regular syrup,Hazelnut syrup
6278.0,12/01/2023,08:54:16,1.0,5.0,Lower Manhattan,75.0,3.5,Bakery,Pastry,Croissant
6279.0,12/01/2023,08:55:51,1.0,3.0,Astoria,51.0,3.0,Tea,Brewed Black tea,Earl Grey Lg
6280.0,12/01/2023,08:56:10,2.0,8.0,Hell's Kitchen,53.0,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
6281.0,12/01/2023,08:56:39,2.0,3.0,Astoria,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
6282.0,12/01/2023,08:58:57,2.0,3.0,Astoria,55.0,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
6283.0,12/01/2023,08:59:57,,3.0,Astoria,,,Bakery,Scone,Jumbo Savory Scone
6284.0,12/01/2023,09:01:08,2.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6285.0,12/01/2023,09:01:08,1.0,5.0,Lower Manhattan,75.0,3.5,Bakery,Pastry,Croissant
6286.0,12/01/2023,09:02:13,1.0,5.0,Lower Manhattan,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
6287.0,12/01/2023,09:02:33,2.0,3.0,Astoria,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
6288.0,12/01/2023,09:04:12,2.0,3.0,Astoria,36.0,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
6289.0,12/01/2023,09:07:37,2.0,3.0,Astoria,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
,12/01/2023,09:07:37,2.0,,Lower Manhattan,,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
6291.0,12/01/2023,09:07:55,2.0,8.0,Hell's Kitchen,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
6292.0,12/01/2023,09:08:53,2.0,3.0,Astoria,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
6293.0,12/01/2023,09:08:53,1.0,3.0,Astoria,28.0,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
6294.0,12/01/2023,09:08:59,1.0,5.0,Lower Manhattan,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
6295.0,12/01/2023,09:08:59,1.0,5.0,Lower Manhattan,72.0,3.25,Bakery,Scone,Ginger Scone
6296.0,12/01/2023,09:10:11,2.0,8.0,Hell's Kitchen,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
6297.0,12/01/2023,09:10:15,2.0,5.0,Lower Manhattan,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6298.0,12/01/2023,09:10:39,2.0,5.0,Lower Manhattan,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
6299.0,12/01/2023,09:10:39,3.0,5.0,Lower Manhattan,63.0,0.8,Flavours,Regular syrup,Carmel syrup
6300.0,12/01/2023,09:10:39,1.0,5.0,Lower Manhattan,72.0,3.25,Bakery,Scone,Ginger Scone
6301.0,12/01/2023,09:10:44,2.0,8.0,Hell's Kitchen,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
6302.0,12/01/2023,09:10:51,2.0,5.0,Lower Manhattan,48.0,2.5,Tea,Brewed Black tea,English Breakfast Rg
6303.0,12/01/2023,09:11:53,1.0,3.0,Astoria,58.0,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
6304.0,12/01/2023,09:11:54,1.0,3.0,Astoria,7.0,19.75,Coffee beans,Premium Beans,Jamacian Coffee River
6305.0,12/01/2023,09:12:12,1.0,3.0,Astoria,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6306.0,12/01/2023,09:12:38,1.0,8.0,Hell's Kitchen,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
6307.0,12/01/2023,09:12:53,1.0,8.0,Hell's Kitchen,87.0,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
6308.0,12/01/2023,09:12:57,2.0,8.0,Hell's Kitchen,57.0,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
6309.0,12/01/2023,09:12:57,1.0,8.0,Hell's Kitchen,76.0,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
6310.0,12/01/2023,09:13:14,2.0,,Hell's Kitchen,,,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6311.0,12/01/2023,09:13:14,1.0,8.0,Hell's Kitchen,76.0,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
6312.0,12/01/2023,09:14:36,2.0,8.0,Hell's Kitchen,37.0,3.0,Coffee,Barista Espresso,Espresso shot
6313.0,12/01/2023,09:14:52,2.0,8.0,Hell's Kitchen,42.0,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
6314.0,12/01/2023,09:14:52,1.0,8.0,Hell's Kitchen,75.0,3.5,Bakery,Pastry,Croissant
6315.0,12/01/2023,09:18:11,1.0,5.0,Lower Manhattan,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
6316.0,12/01/2023,09:19:27,1.0,3.0,Astoria,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6317.0,12/01/2023,09:19:42,2.0,3.0,Astoria,29.0,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
6318.0,12/01/2023,09:22:28,1.0,3.0,Astoria,71.0,3.75,Bakery,Pastry,Chocolate Croissant
,12/01/2023,09:25:22,2.0,,Hell's Kitchen,54.0,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
6320.0,12/01/2023,09:25:24,1.0,8.0,Hell's Kitchen,41.0,4.25,Coffee,Barista Espresso,Cappuccino Lg
6321.0,12/01/2023,09:25:24,2.0,8.0,Hell's Kitchen,63.0,0.8,Flavours,Regular syrup,Carmel syrup
6322.0,12/01/2023,09:26:20,1.0,8.0,Hell's Kitchen,87.0,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
6323.0,12/01/2023,09:26:20,1.0,8.0,Hell's Kitchen,72.0,3.25,Bakery,Scone,Ginger Scone
6324.0,12/01/2023,09:26:33,2.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6325.0,12/01/2023,09:27:51,1.0,5.0,Lower Manhattan,31.0,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
6326.0,12/01/2023,09:28:24,2.0,3.0,Astoria,52.0,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
6327.0,12/01/2023,09:28:42,1.0,5.0,Lower Manhattan,26.0,3.0,Coffee,Organic brewed coffee,Brazilian Rg
6328.0,12/01/2023,09:28:42,1.0,5.0,Lower Manhattan,75.0,3.5,Bakery,Pastry,Croissant
6329.0,12/01/2023,09:29:22,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
6330.0,12/01/2023,09:33:28,1.0,3.0,Astoria,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6331.0,12/01/2023,09:36:27,1.0,3.0,Astoria,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6332.0,12/01/2023,09:37:00,2.0,5.0,Lower Manhattan,25.0,2.2,Coffee,Organic brewed coffee,Brazilian Sm
6333.0,12/01/2023,09:37:00,1.0,5.0,Lower Manhattan,71.0,3.75,Bakery,Pastry,Chocolate Croissant
6334.0,12/01/2023,09:39:10,2.0,5.0,Lower Manhattan,49.0,3.0,Tea,Brewed Black tea,English Breakfast Lg
,12/01/2023,09:39:10,1.0,5.0,Lower Manhattan,73.0,,Bakery,Pastry,Almond Croissant
6336.0,12/01/2023,09:39:20,1.0,5.0,Lower Manhattan,24.0,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
6337.0,12/01/2023,09:39:40,1.0,3.0,Astoria,70.0,3.25,Bakery,Scone,Cranberry Scone
6338.0,12/01/2023,09:40:48,1.0,5.0,Lower Manhattan,23.0,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
6339.0,12/01/2023,09:42:44,1.0,5.0,Lower Manhattan,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6340.0,12/01/2023,09:43:31,1.0,8.0,Hell's Kitchen,59.0,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6341.0,12/01/2023,09:43:31,1.0,8.0,Hell's Kitchen,77.0,3.0,Bakery,Scone,Oatmeal Scone
6342.0,12/01/2023,09:45:38,1.0,8.0,Hell's Kitchen,40.0,3.75,Coffee,Barista Espresso,Cappuccino
6343.0,12/01/2023,09:45:57,1.0,5.0,Lower Manhattan,45.0,3.0,Tea,Brewed herbal tea,Peppermint Lg
6344.0,12/01/2023,09:46:34,1.0,3.0,Astoria,32.0,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6345.0,12/01/2023,09:46:57,1.0,5.0,Lower Manhattan,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6346.0,12/01/2023,09:48:44,2.0,3.0,Astoria,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
6347.0,12/01/2023,09:49:28,2.0,5.0,Lower Manhattan,27.0,3.5,Coffee,Organic brewed coffee,Brazilian Lg
6348.0,12/01/2023,09:52:14,2.0,8.0,Hell's Kitchen,43.0,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
6349.0,12/01/2023,09:53:00,1.0,8.0,Hell's Kitchen,34.0,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
6350.0,12/01/2023,09:54:31,2.0,5.0,Lower Manhattan,56.0,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
6351.0,12/01/2023,09:54:34,1.0,5.0,Lower Manhattan,61.0,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
6352.0,12/01/2023,09:56:50,1.0,3.0,Astoria,63.0,0.8,Flavours,Regular syrup,Carmel syrup
,12/01/2023,09:56:50,2.0,3.0,Astoria,40.0,,Coffee,Barista Espresso,Cappuccino
6354.0,12/01/2023,09:56:54,2.0,5.0,Lower Manhattan,60.0,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
